M50;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M51;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M52;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M53;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M54;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M55;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M56;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M57;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M58;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M59;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M60;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M61;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M62;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M63;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
M64;16048,62;0,18;0,56;109,79;0,87;24864,67;0,33;11656,19;241,35;0,25;36073,87;23001,59;0,4;0,07;0,32;21988,39;0,16;0,05;50189,95;0,48;0,01;0,59;0,6;0,85;12166,3;0,03;21,84;0,35;0,45;27,22;0,18;0,91;0,48;0,68;0,1;0,4;0,38;0,54;0,78;18,35;3316,59;0,5;0,58;0,24;36,01;0,49;183,09;0,48;9,21;0,12;
